student_id,first_name,last_name,department,batch,current_semester
5170,Diya,Nair,CSE,2023,8
5171,Nidhi,Sharma,CE,2022,6
5172,Krishna,Joshi,CSE,2023,7
5173,Rahul,Bhatt,ME,2022,6
5174,Karan,Sinha,CE,2023,7
5175,Rohan,Sinha,MBA,2023,7
5176,Diya,Desai,CSE,2023,8
5177,Rahul,Menon,CSE,2023,8
5178,Ishaan,Desai,MBA,2023,7
5179,Pooja,Joshi,CSE,2023,8
5180,Krishna,Malhotra,CSE,2021,3
5181,Nidhi,Yadav,CSE,2021,5
5182,Priya,Joshi,CSE,2022,5
5183,Sneha,Sharma,CSE,2020,2
5184,Ishaan,Chopra,CSE,2021,4
5185,Krishna,Kapoor,ME,2023,7
5186,Aisha,Nair,MBA,2021,4
5187,Aarav,Kapoor,CSE,2022,6
5188,Neha,Kapoor,CSE,2023,7
5189,Samar,Joshi,CSE,2021,4
5190,Ananya,Bhat,CSE,2022,7
5191,Priya,Menon,CSE,2021,5
5192,Karan,Yadav,CSE,2023,8
5193,Sneha,Kapoor,CE,2023,8
5194,Aditya,Yadav,CSE,2022,7
5195,Sneha,Rao,CE,2022,5
5196,Ananya,Chopra,ME,2023,8
5197,Priya,Chopra,CSE,2022,5
5198,Ishaan,Bhatt,CSE,2023,8
5199,Arjun,Khan,CSE,2023,7
5200,Nidhi,Bhat,MBA,2023,8
5201,Nidhi,Sinha,CSE,2022,7
5202,Ishaan,Sharma,CE,2023,8
5203,Ishaan,Sharma,ME,2022,5
5204,Sneha,Bhat,ME,2021,5
5205,Neha,Iyer,ME,2022,5
5206,Samar,Menon,CSE,2023,8
5207,Priya,Desai,CSE,2023,8
5208,Ritika,Patel,CSE,2022,7
5209,Neha,Sharma,MBA,2021,5
5210,Aisha,Sinha,CSE,2023,8
5211,Ananya,Joshi,CSE,2021,5
5212,Priya,Khan,MBA,2022,5
5213,Neha,Gupta,CSE,2023,8
5214,Diya,Joshi,CSE,2020,2
5215,Pooja,Rao,CSE,2022,7
5216,Vihaan,Chopra,MBA,2021,3
5217,Aarav,Gupta,CSE,2022,6
5218,Priya,Bhatt,CE,2022,7
5219,Krishna,Chopra,CSE,2023,7
5220,Aisha,Malhotra,MBA,2022,7
5221,Sneha,Nair,MBA,2021,3
5222,Ishaan,Iyer,BCA,2023,8
5223,Neha,Khan,ME,2023,8
5224,Rahul,Patel,CSE,2022,6
5225,Nidhi,Sharma,BCA,2023,8
5226,Aditya,Iyer,MBA,2022,5
5227,Vihaan,Rao,CSE,2023,8
5228,Ishaan,Desai,ME,2023,8
5229,Arjun,Gupta,CSE,2022,6
5230,Sneha,Rao,CSE,2023,8
5231,Priya,Patel,CSE,2021,3
5232,Samar,Bhatt,MBA,2022,5
5233,Rahul,Bhat,CSE,2020,2
5234,Rahul,Rao,MBA,2023,8
5235,Krishna,Sharma,CSE,2022,7
5236,Rahul,Verma,CSE,2022,5
5237,Aditya,Mehta,ME,2022,6
5238,Rahul,Gupta,CE,2022,5
5239,Diya,Desai,MBA,2021,3
5240,Arjun,Sinha,MBA,2022,5
5241,Ritika,Rao,CSE,2021,5
5242,Karan,Mehta,CSE,2023,7
5243,Pooja,Verma,BCA,2020,2
5244,Sneha,Menon,CE,2020,3
5245,Ritika,Verma,MBA,2023,8
5246,Ritika,Singh,BCA,2021,3
5247,Karan,Bhat,CSE,2022,6
5248,Pooja,Rao,BCA,2020,2
5249,Aditya,Gupta,CE,2023,8
5250,Rahul,Sinha,ME,2020,3
5251,Rahul,Khan,ME,2022,7
5252,Pooja,Verma,BCA,2021,4
5253,Krishna,Kapoor,BCA,2023,8
5254,Diya,Sharma,CSE,2022,6
5255,Manya,Gupta,CE,2023,8
5256,Neha,Bhat,ME,2022,7
5257,Priya,Iyer,CSE,2023,8
5258,Aisha,Sharma,CSE,2022,6
5259,Ananya,Patel,CSE,2022,5
5260,Pooja,Sharma,BCA,2021,3
5261,Ishaan,Gupta,CE,2023,8
5262,Samar,Verma,CSE,2021,4
5263,Aditya,Iyer,BCA,2023,8
5264,Rohan,Singh,BCA,2021,4
5265,Karan,Gupta,CSE,2022,6
5266,Ishaan,Sinha,CE,2020,2
5267,Ritika,Bhat,CSE,2023,8
5268,Nidhi,Malhotra,MBA,2022,7
5269,Vihaan,Desai,CE,2023,8
5270,Ananya,Sharma,CSE,2023,8
5271,Rahul,Rao,CE,2023,8
5272,Nidhi,Desai,CE,2021,4
5273,Nidhi,Yadav,CSE,2021,4
5274,Karan,Yadav,CSE,2020,1
5275,Karan,Sinha,ME,2021,3
5276,Nidhi,Joshi,BCA,2022,6
5277,Pooja,Sharma,ME,2023,8
5278,Ananya,Desai,CSE,2023,8
5279,Rahul,Patel,CSE,2023,7
5280,Samar,Iyer,CSE,2022,7
5281,Aisha,Joshi,CSE,2021,5
5282,Aisha,Verma,BCA,2023,8
5283,Neha,Rao,MBA,2023,8
5284,Ishaan,Joshi,BCA,2022,6
5285,Ritika,Khan,CSE,2023,8
5286,Krishna,Nair,MBA,2022,7
5287,Vihaan,Mehta,CSE,2022,7
5288,Ishaan,Gupta,CSE,2022,7
5289,Vihaan,Iyer,CE,2023,8
5290,Krishna,Kapoor,CSE,2022,6
5291,Manya,Bhatt,CSE,2022,7
5292,Arjun,Kapoor,CE,2022,6
5293,Ritika,Yadav,MBA,2022,7
5294,Nidhi,Menon,CSE,2021,4
5295,Aditya,Desai,CE,2022,5
5296,Nidhi,Khan,BCA,2022,6
5297,Diya,Patel,CSE,2022,5
5298,Aarav,Khan,CSE,2022,6
5299,Arjun,Khan,CSE,2022,6
5300,Krishna,Joshi,MBA,2021,4
5301,Ritika,Menon,CE,2022,6
5302,Ritika,Yadav,BCA,2022,7
5303,Nidhi,Iyer,MBA,2022,5
5304,Pooja,Sharma,MBA,2023,7
5305,Nidhi,Sharma,MBA,2020,3
5306,Krishna,Desai,MBA,2020,2
5307,Nidhi,Bhatt,BCA,2021,3
5308,Nidhi,Verma,MBA,2022,5
5309,Neha,Mehta,CE,2023,7
5310,Aisha,Gupta,BCA,2023,8
5311,Aarav,Sinha,CE,2022,6
5312,Manya,Iyer,BCA,2022,7
5313,Diya,Menon,BCA,2020,3
5314,Aditya,Joshi,BCA,2023,7
5315,Nidhi,Verma,CSE,2023,7
5316,Rahul,Khan,MBA,2021,5
5317,Rahul,Singh,CSE,2020,2
5318,Vihaan,Kapoor,CSE,2023,8
5319,Nidhi,Menon,ME,2023,7
5320,Aditya,Bhatt,CSE,2021,4
5321,Aarav,Sinha,CE,2022,7
5322,Ritika,Khan,ME,2023,8
5323,Aisha,Malhotra,CSE,2022,6
5324,Vihaan,Sharma,CSE,2020,2
5325,Diya,Patel,CSE,2022,6
5326,Nidhi,Nair,CSE,2021,5
5327,Karan,Mehta,CSE,2022,6
5328,Arjun,Yadav,MBA,2023,8
5329,Pooja,Patel,CSE,2021,4
5330,Diya,Nair,BCA,2022,5
5331,Rohan,Bhat,CSE,2020,2
5332,Nidhi,Desai,CSE,2022,5
5333,Priya,Menon,ME,2022,6
5334,Sneha,Verma,CSE,2021,4
5335,Rohan,Rao,CSE,2022,6
5336,Diya,Yadav,CSE,2023,8
5337,Krishna,Menon,MBA,2021,3
5338,Ananya,Mehta,BCA,2023,7
5339,Karan,Bhatt,CE,2022,6
5340,Ritika,Iyer,BCA,2023,7
5341,Diya,Gupta,BCA,2023,8
5342,Ananya,Kapoor,CSE,2021,3
5343,Vihaan,Singh,ME,2023,8
5344,Diya,Mehta,MBA,2022,6
5345,Aisha,Joshi,CSE,2022,6
5346,Ishaan,Desai,CSE,2023,8
5347,Pooja,Yadav,CSE,2022,6
5348,Krishna,Singh,CE,2022,6
5349,Vihaan,Desai,BCA,2023,8
5350,Rahul,Kapoor,CSE,2023,8
5351,Ananya,Sinha,MBA,2023,8
5352,Rohan,Gupta,ME,2022,7
5353,Manya,Malhotra,CSE,2022,5
5354,Aditya,Khan,ME,2023,8
5355,Arjun,Iyer,CSE,2020,1
5356,Vihaan,Singh,ME,2022,6
5357,Ritika,Iyer,CSE,2023,8
5358,Aarav,Khan,CE,2023,8
5359,Rahul,Iyer,CSE,2023,8
5360,Priya,Patel,ME,2022,5
5361,Ananya,Bhat,MBA,2022,6
5362,Nidhi,Kapoor,ME,2021,3
5363,Rahul,Verma,BCA,2023,8
5364,Rohan,Chopra,CSE,2023,8
5365,Diya,Desai,MBA,2022,6
5366,Krishna,Desai,MBA,2022,7
5367,Priya,Nair,CE,2023,8
5368,Vihaan,Menon,ME,2022,6
5369,Ananya,Singh,MBA,2021,3
5370,Aisha,Yadav,CSE,2023,8
5371,Vihaan,Nair,CSE,2023,8
5372,Rahul,Gupta,CE,2020,3
5373,Aditya,Yadav,CSE,2023,7
5374,Pooja,Yadav,CSE,2022,6
5375,Aarav,Bhat,CSE,2021,3
5376,Aarav,Gupta,MBA,2021,4
5377,Manya,Bhatt,BCA,2021,4
5378,Aisha,Malhotra,CE,2023,8
5379,Neha,Singh,ME,2021,4
5380,Karan,Sinha,CSE,2023,8
5381,Sneha,Joshi,CSE,2022,6
5382,Karan,Rao,CSE,2023,8
5383,Ishaan,Khan,MBA,2023,8
5384,Diya,Singh,MBA,2021,5
5385,Samar,Gupta,CSE,2022,5
5386,Manya,Chopra,CSE,2023,7
5387,Rahul,Yadav,CSE,2020,3
5388,Neha,Yadav,CSE,2021,4
5389,Aisha,Bhat,CSE,2021,4
5390,Manya,Chopra,BCA,2021,4
5391,Karan,Bhatt,MBA,2022,5
5392,Krishna,Bhatt,CSE,2023,8
5393,Ishaan,Menon,BCA,2021,5
5394,Arjun,Patel,CSE,2021,3
5395,Neha,Patel,CSE,2021,3
5396,Priya,Joshi,CSE,2023,8
5397,Aarav,Sharma,ME,2020,3
5398,Manya,Gupta,CE,2022,6
5399,Nidhi,Sharma,CSE,2022,6
5400,Rohan,Sharma,CSE,2022,5
5401,Diya,Mehta,CE,2022,7
5402,Diya,Sharma,CSE,2021,3
5403,Ritika,Malhotra,ME,2023,7
5404,Aarav,Bhat,ME,2022,5
5405,Diya,Mehta,ME,2022,7
5406,Karan,Nair,CSE,2023,8
5407,Ishaan,Bhat,MBA,2020,3
5408,Manya,Malhotra,MBA,2021,4
5409,Ananya,Gupta,MBA,2023,8
5410,Krishna,Menon,CSE,2023,8
5411,Ishaan,Khan,CE,2023,8
5412,Samar,Gupta,CE,2022,7
5413,Ishaan,Rao,CSE,2023,8
5414,Ritika,Verma,CSE,2023,7
5415,Aarav,Menon,CSE,2023,8
5416,Rohan,Verma,CE,2021,5
5417,Krishna,Desai,CSE,2022,7
5418,Neha,Chopra,MBA,2022,6
5419,Rahul,Bhat,CSE,2023,8
5420,Karan,Singh,ME,2022,7
5421,Rahul,Rao,BCA,2023,8
5422,Krishna,Iyer,CE,2022,7
5423,Aisha,Rao,MBA,2022,7
5424,Aarav,Nair,ME,2022,6
5425,Diya,Sharma,ME,2022,7
5426,Karan,Malhotra,BCA,2023,8
5427,Aditya,Verma,CSE,2022,6
5428,Arjun,Joshi,CSE,2022,6
5429,Ananya,Rao,CSE,2022,7
5430,Sneha,Patel,CSE,2023,8
5431,Pooja,Sinha,BCA,2021,4
5432,Aarav,Verma,MBA,2020,3
5433,Karan,Sinha,MBA,2021,5
5434,Karan,Desai,ME,2022,6
5435,Neha,Yadav,CSE,2022,6
5436,Arjun,Sharma,ME,2022,7
5437,Ritika,Singh,MBA,2021,3
5438,Nidhi,Nair,CSE,2021,4
5439,Aarav,Gupta,CE,2023,8
5440,Krishna,Iyer,MBA,2023,7
5441,Ananya,Gupta,ME,2021,5
5442,Neha,Patel,BCA,2023,7
5443,Aisha,Patel,CSE,2023,7
5444,Diya,Menon,MBA,2022,6
5445,Krishna,Joshi,BCA,2021,4
5446,Ishaan,Singh,CSE,2022,6
5447,Ananya,Rao,BCA,2021,4
5448,Neha,Joshi,MBA,2023,7
5449,Sneha,Verma,MBA,2023,8
5450,Neha,Bhatt,BCA,2022,7
5451,Ananya,Sharma,CSE,2022,7
5452,Vihaan,Joshi,ME,2022,7
5453,Aditya,Bhat,CE,2023,8
5454,Arjun,Gupta,CE,2021,3
5455,Rahul,Nair,CSE,2021,4
5456,Ishaan,Yadav,CSE,2023,8
5457,Vihaan,Patel,CSE,2022,6
5458,Rohan,Malhotra,CSE,2022,5
5459,Priya,Sinha,BCA,2021,4
5460,Rohan,Desai,ME,2022,7
5461,Ishaan,Iyer,CSE,2022,7
5462,Pooja,Bhat,CSE,2022,6
5463,Karan,Singh,CE,2023,8
5464,Aditya,Khan,CSE,2022,6
5465,Aisha,Malhotra,ME,2023,8
5466,Pooja,Yadav,MBA,2022,7
5467,Ritika,Bhatt,CSE,2022,7
5468,Karan,Bhat,CSE,2020,2
5469,Aarav,Sharma,CSE,2023,8
5470,Rohan,Chopra,CSE,2021,4
5471,Karan,Chopra,CE,2023,8
5472,Ishaan,Nair,MBA,2021,5
5473,Krishna,Joshi,CSE,2022,6
5474,Rahul,Rao,BCA,2022,7
5475,Samar,Malhotra,BCA,2023,8
5476,Diya,Mehta,BCA,2022,5
5477,Nidhi,Singh,CSE,2021,5
5478,Vihaan,Verma,MBA,2020,2
5479,Priya,Khan,MBA,2021,4
5480,Samar,Chopra,CSE,2020,3
5481,Rahul,Yadav,CSE,2023,8
5482,Priya,Joshi,CSE,2021,3
5483,Ananya,Verma,CSE,2022,7
5484,Aisha,Menon,BCA,2022,6
5485,Ishaan,Yadav,ME,2023,8
5486,Arjun,Sharma,CSE,2022,7
5487,Aditya,Gupta,BCA,2023,8
5488,Ishaan,Patel,CSE,2021,4
5489,Rohan,Sharma,ME,2021,4
5490,Ritika,Chopra,CSE,2022,7
5491,Ishaan,Yadav,MBA,2020,3
5492,Ananya,Yadav,CSE,2023,7
5493,Vihaan,Khan,MBA,2022,6
5494,Ishaan,Menon,BCA,2022,7
5495,Pooja,Rao,MBA,2023,7
5496,Nidhi,Nair,CSE,2021,4
5497,Vihaan,Desai,ME,2020,3
5498,Ananya,Singh,BCA,2022,6
5499,Ishaan,Sinha,CSE,2021,4
5500,Neha,Bhatt,CSE,2023,8
5501,Samar,Singh,ME,2023,8
5502,Priya,Iyer,BCA,2021,5
5503,Ritika,Patel,CSE,2023,8
5504,Karan,Malhotra,BCA,2020,2
5505,Krishna,Bhatt,ME,2022,7
5506,Diya,Chopra,BCA,2023,8
5507,Rohan,Khan,BCA,2023,8
5508,Karan,Yadav,BCA,2020,2
5509,Aarav,Nair,ME,2021,4
5510,Sneha,Menon,MBA,2023,8
5511,Manya,Bhat,BCA,2022,6
5512,Ritika,Joshi,CSE,2023,7
5513,Krishna,Sharma,BCA,2021,5
5514,Sneha,Malhotra,MBA,2021,4
5515,Priya,Sharma,CSE,2022,7
5516,Rahul,Bhat,BCA,2022,6
5517,Aarav,Chopra,CSE,2023,7
5518,Diya,Chopra,ME,2023,8
5519,Manya,Bhat,CSE,2021,4
5520,Samar,Rao,CSE,2023,8
5521,Nidhi,Yadav,CE,2022,6
5522,Samar,Sharma,CE,2021,4
5523,Karan,Iyer,BCA,2023,7
5524,Pooja,Kapoor,CSE,2022,5
5525,Rohan,Iyer,BCA,2022,5
5526,Samar,Joshi,CSE,2020,1
5527,Krishna,Verma,BCA,2021,4
5528,Ananya,Rao,CE,2022,6
5529,Aditya,Gupta,ME,2022,6
5530,Karan,Singh,ME,2022,6
5531,Ritika,Iyer,CSE,2021,5
5532,Aditya,Malhotra,CSE,2022,5
5533,Samar,Desai,CSE,2023,7
5534,Pooja,Bhatt,ME,2022,7
5535,Ananya,Desai,CE,2021,4
5536,Aditya,Khan,CSE,2022,7
5537,Aditya,Menon,CSE,2021,4
5538,Arjun,Mehta,CE,2022,6
5539,Rahul,Bhat,CSE,2022,7
5540,Aisha,Malhotra,BCA,2022,6
5541,Arjun,Verma,CSE,2022,6
5542,Sneha,Mehta,CSE,2022,6
5543,Ishaan,Patel,CE,2020,3
5544,Priya,Mehta,ME,2022,5
5545,Vihaan,Nair,CSE,2023,7
5546,Aarav,Rao,ME,2022,7
5547,Arjun,Sinha,CSE,2020,3
5548,Ishaan,Iyer,CE,2023,7
5549,Sneha,Kapoor,MBA,2023,8
5550,Nidhi,Rao,MBA,2023,8
5551,Aarav,Desai,ME,2023,7
5552,Vihaan,Khan,MBA,2022,5
5553,Pooja,Sinha,CE,2021,5
5554,Aditya,Sharma,CSE,2022,6
5555,Vihaan,Patel,BCA,2022,5
5556,Karan,Desai,ME,2023,8
5557,Ishaan,Joshi,CSE,2023,8
5558,Sneha,Joshi,CSE,2021,4
5559,Samar,Mehta,CE,2022,6
5560,Aisha,Rao,CSE,2023,7
5561,Arjun,Joshi,CSE,2023,7
5562,Priya,Nair,ME,2023,8
5563,Aditya,Joshi,MBA,2022,6
5564,Priya,Nair,CSE,2023,8
5565,Nidhi,Verma,MBA,2020,2
5566,Neha,Joshi,CSE,2022,7
5567,Neha,Bhat,ME,2022,7
5568,Rahul,Joshi,MBA,2023,8
5569,Ananya,Mehta,CE,2023,8
5570,Arjun,Desai,ME,2021,5
5571,Sneha,Bhat,MBA,2022,6
5572,Rohan,Malhotra,MBA,2021,4
5573,Manya,Menon,CSE,2022,6
5574,Rohan,Nair,ME,2022,6
5575,Diya,Bhat,MBA,2020,1
5576,Pooja,Bhat,CSE,2022,6
5577,Nidhi,Singh,CSE,2022,5
5578,Diya,Bhatt,CSE,2022,5
5579,Rahul,Sharma,CSE,2021,3
5580,Priya,Singh,CSE,2022,7
5581,Pooja,Mehta,CE,2023,8
5582,Aarav,Bhat,CSE,2021,5
5583,Rohan,Mehta,CE,2023,8
5584,Diya,Patel,MBA,2023,8
5585,Diya,Nair,CSE,2022,6
5586,Rahul,Iyer,MBA,2022,5
5587,Priya,Desai,ME,2020,1
5588,Aarav,Khan,CSE,2023,8
5589,Aarav,Desai,CSE,2023,8
5590,Krishna,Singh,BCA,2022,6
5591,Rohan,Bhatt,BCA,2023,7
5592,Ishaan,Chopra,CSE,2023,8
5593,Aisha,Sinha,BCA,2023,8
5594,Vihaan,Malhotra,CSE,2022,7
5595,Ritika,Singh,MBA,2023,7
5596,Ritika,Bhatt,CSE,2021,4
5597,Nidhi,Desai,ME,2023,8
5598,Arjun,Sharma,CE,2022,5
5599,Ritika,Bhat,MBA,2022,5
5600,Diya,Gupta,CE,2021,4
5601,Priya,Iyer,CSE,2022,7
5602,Aarav,Joshi,CSE,2022,6
5603,Aisha,Kapoor,CSE,2023,8
5604,Karan,Singh,CSE,2022,5
5605,Sneha,Nair,CSE,2022,6
5606,Samar,Gupta,CSE,2023,8
5607,Aarav,Chopra,CSE,2021,3
5608,Arjun,Gupta,CSE,2021,4
5609,Ananya,Chopra,ME,2021,5
5610,Aditya,Iyer,ME,2022,6
5611,Aarav,Yadav,BCA,2021,4
5612,Ananya,Iyer,CSE,2022,6
5613,Karan,Nair,MBA,2023,8
5614,Aditya,Joshi,MBA,2022,6
5615,Priya,Nair,CSE,2020,2
5616,Krishna,Nair,CE,2021,4
5617,Ritika,Mehta,CSE,2023,8
5618,Aarav,Yadav,ME,2021,4
5619,Aarav,Mehta,CSE,2022,6
5620,Vihaan,Chopra,MBA,2021,4
5621,Karan,Yadav,CSE,2023,8
5622,Karan,Verma,CSE,2023,8
5623,Vihaan,Gupta,CSE,2022,6
5624,Aisha,Verma,CSE,2022,5
5625,Aarav,Nair,MBA,2021,5
5626,Aisha,Nair,BCA,2023,8
5627,Ritika,Iyer,CSE,2022,6
5628,Krishna,Gupta,CE,2022,6
5629,Neha,Joshi,ME,2022,6
5630,Krishna,Chopra,CE,2021,3
5631,Vihaan,Nair,ME,2023,8
5632,Aarav,Yadav,MBA,2021,4
5633,Manya,Desai,CSE,2023,8
5634,Sneha,Khan,ME,2022,7
5635,Aarav,Rao,ME,2022,5
5636,Ananya,Patel,CSE,2021,3
5637,Ishaan,Khan,CSE,2020,2
5638,Nidhi,Verma,CSE,2020,2
5639,Aisha,Bhatt,CSE,2022,6
5640,Sneha,Joshi,CSE,2021,4
5641,Ishaan,Malhotra,BCA,2022,6
5642,Manya,Mehta,CSE,2022,6
5643,Pooja,Khan,CSE,2022,6
5644,Aditya,Bhat,CSE,2023,7
5645,Neha,Gupta,CSE,2022,6
5646,Sneha,Joshi,ME,2022,6
5647,Ananya,Yadav,ME,2022,6
5648,Samar,Bhat,MBA,2022,6
5649,Pooja,Malhotra,CSE,2022,7
5650,Pooja,Nair,BCA,2023,8
5651,Manya,Chopra,CSE,2023,8
5652,Pooja,Bhat,BCA,2023,7
5653,Aisha,Gupta,CE,2023,8
5654,Neha,Bhat,MBA,2022,7
5655,Karan,Verma,CSE,2021,5
5656,Aarav,Joshi,CE,2023,8
5657,Aditya,Bhat,CSE,2023,8
5658,Aisha,Kapoor,BCA,2021,5
5659,Ishaan,Nair,CSE,2022,6
5660,Aisha,Desai,ME,2021,4
5661,Aarav,Desai,BCA,2020,2
5662,Nidhi,Iyer,CSE,2022,6
5663,Karan,Singh,BCA,2023,8
5664,Aarav,Menon,CSE,2022,7
5665,Krishna,Kapoor,MBA,2022,5
5666,Priya,Singh,CSE,2021,4
5667,Rahul,Mehta,MBA,2023,8
5668,Sneha,Sharma,CSE,2022,5
5669,Aisha,Chopra,BCA,2022,6
5670,Aisha,Joshi,CSE,2023,7
5671,Arjun,Sharma,MBA,2022,6
5672,Ritika,Singh,CSE,2022,7
5673,Pooja,Nair,CSE,2022,7
5674,Ishaan,Verma,MBA,2021,3
5675,Samar,Kapoor,CE,2022,7
5676,Ritika,Bhatt,MBA,2022,7
5677,Priya,Rao,CSE,2023,8
5678,Manya,Iyer,CSE,2023,7
5679,Krishna,Malhotra,CSE,2022,6
5680,Rohan,Khan,BCA,2023,8
5681,Aisha,Rao,MBA,2022,6
5682,Samar,Nair,CSE,2023,8
5683,Pooja,Kapoor,CSE,2022,6
5684,Diya,Iyer,BCA,2021,4
5685,Priya,Verma,CSE,2021,3
5686,Aisha,Iyer,ME,2022,5
5687,Sneha,Singh,CSE,2020,2
5688,Krishna,Desai,BCA,2022,6
5689,Nidhi,Menon,MBA,2023,8
5690,Krishna,Malhotra,CSE,2022,6
5691,Neha,Yadav,MBA,2023,8
5692,Manya,Bhat,CSE,2023,8
5693,Aditya,Gupta,CSE,2023,8
5694,Rahul,Sharma,ME,2023,8
5695,Samar,Rao,CSE,2020,1
5696,Arjun,Khan,CSE,2023,8
5697,Ritika,Menon,CSE,2023,8
5698,Karan,Singh,CSE,2021,5
5699,Ishaan,Chopra,CSE,2021,4
5700,Ritika,Menon,BCA,2023,7
5701,Krishna,Gupta,CSE,2023,8
5702,Vihaan,Sharma,BCA,2022,7
5703,Aisha,Iyer,CSE,2023,8
5704,Aisha,Nair,CSE,2020,1
5705,Neha,Kapoor,CSE,2021,4
5706,Arjun,Kapoor,MBA,2023,8
5707,Nidhi,Kapoor,MBA,2021,4
5708,Krishna,Menon,CE,2022,6
5709,Ananya,Joshi,BCA,2021,4
5710,Ananya,Kapoor,CE,2022,6
5711,Rahul,Rao,CE,2023,8
5712,Nidhi,Bhat,CSE,2023,8
5713,Vihaan,Singh,CSE,2021,4
5714,Vihaan,Singh,BCA,2021,5
5715,Ananya,Menon,CSE,2021,4
5716,Sneha,Chopra,CSE,2023,8
5717,Rahul,Malhotra,CSE,2021,4
5718,Aditya,Nair,CSE,2021,5
5719,Ananya,Joshi,CSE,2023,8
5720,Diya,Mehta,ME,2022,6
5721,Karan,Bhatt,MBA,2022,6
5722,Manya,Bhat,BCA,2022,6
5723,Sneha,Sharma,CSE,2023,8
5724,Aisha,Sharma,MBA,2022,7
5725,Manya,Singh,CSE,2020,1
5726,Neha,Desai,CSE,2020,2
5727,Neha,Desai,BCA,2023,7
5728,Rahul,Menon,CSE,2021,3
5729,Aditya,Gupta,CSE,2021,5
5730,Aisha,Chopra,CE,2021,4
5731,Pooja,Menon,MBA,2021,4
5732,Nidhi,Patel,BCA,2022,5
5733,Diya,Iyer,MBA,2023,8
5734,Vihaan,Singh,ME,2023,8
5735,Aisha,Sharma,ME,2023,8
5736,Arjun,Joshi,CSE,2023,8
5737,Ritika,Nair,MBA,2022,6
5738,Samar,Iyer,CSE,2022,7
5739,Karan,Desai,ME,2022,6
5740,Samar,Singh,MBA,2020,2
5741,Rohan,Sinha,BCA,2020,2
5742,Manya,Kapoor,CSE,2022,6
5743,Arjun,Malhotra,CSE,2023,8
5744,Sneha,Mehta,CSE,2021,3
5745,Karan,Chopra,BCA,2021,3
5746,Aditya,Sinha,CSE,2020,2
5747,Arjun,Chopra,BCA,2023,8
5748,Arjun,Mehta,CSE,2021,4
5749,Ishaan,Desai,CSE,2023,8
5750,Ananya,Verma,CE,2022,7
5751,Manya,Nair,BCA,2022,5
5752,Krishna,Menon,CSE,2022,7
5753,Manya,Sharma,CSE,2023,8
5754,Diya,Kapoor,ME,2023,7
5755,Aarav,Rao,ME,2020,2
5756,Rahul,Sharma,CSE,2021,3
5757,Rahul,Patel,MBA,2022,5
5758,Nidhi,Yadav,ME,2020,1
5759,Ananya,Mehta,CSE,2023,7
5760,Diya,Iyer,BCA,2023,8
5761,Vihaan,Verma,CE,2022,5
5762,Aarav,Yadav,BCA,2022,7
5763,Samar,Desai,CSE,2023,8
5764,Ananya,Malhotra,ME,2023,8
5765,Aditya,Bhatt,CE,2022,6
5766,Rohan,Menon,CSE,2020,2
5767,Vihaan,Malhotra,CSE,2020,2
5768,Ritika,Gupta,CSE,2023,7
5769,Sneha,Sinha,CSE,2021,5
5770,Aarav,Mehta,CSE,2021,5
5771,Diya,Bhat,MBA,2022,6
5772,Karan,Mehta,CSE,2020,1
5773,Nidhi,Nair,CSE,2022,6
5774,Karan,Joshi,BCA,2022,6
5775,Diya,Gupta,CSE,2023,7
5776,Manya,Mehta,CSE,2021,3
5777,Vihaan,Khan,CSE,2022,6
5778,Karan,Malhotra,CE,2022,7
5779,Ritika,Verma,ME,2021,4
5780,Ananya,Nair,CSE,2023,8
5781,Nidhi,Verma,MBA,2022,6
5782,Neha,Kapoor,BCA,2021,4
5783,Rohan,Menon,CSE,2021,4
5784,Vihaan,Bhatt,CE,2022,7
5785,Ishaan,Desai,BCA,2023,7
5786,Rohan,Bhatt,CSE,2022,6
5787,Vihaan,Gupta,ME,2023,8
5788,Vihaan,Desai,ME,2023,8
5789,Ishaan,Desai,CE,2020,3
5790,Nidhi,Singh,CSE,2023,8
5791,Aditya,Nair,ME,2023,8
5792,Rohan,Nair,BCA,2020,1
5793,Neha,Khan,CSE,2023,7
5794,Manya,Kapoor,CSE,2020,2
5795,Ishaan,Bhatt,MBA,2022,6
5796,Krishna,Chopra,CSE,2023,8
5797,Nidhi,Desai,CSE,2023,8
5798,Samar,Kapoor,CE,2022,7
5799,Pooja,Bhat,CSE,2020,2
5800,Rohan,Sharma,ME,2022,6
5801,Pooja,Joshi,CE,2022,6
5802,Samar,Joshi,ME,2023,7
5803,Sneha,Nair,BCA,2022,7
5804,Aditya,Kapoor,CSE,2023,7
5805,Aisha,Nair,BCA,2021,4
5806,Ritika,Iyer,MBA,2022,5
5807,Samar,Khan,MBA,2022,6
5808,Nidhi,Verma,CSE,2023,8
5809,Aditya,Verma,MBA,2022,6
5810,Vihaan,Khan,CSE,2022,5
5811,Karan,Menon,MBA,2023,8
5812,Ishaan,Sinha,CE,2022,6
5813,Aisha,Joshi,CSE,2021,5
5814,Arjun,Gupta,MBA,2022,6
5815,Krishna,Nair,CSE,2023,8
5816,Ritika,Sinha,BCA,2021,3
5817,Diya,Iyer,BCA,2023,7
5818,Samar,Khan,MBA,2022,5
5819,Manya,Sharma,CE,2023,7
5820,Aditya,Bhat,CSE,2023,7
5821,Arjun,Mehta,CSE,2022,6
5822,Sneha,Desai,CSE,2023,8
