student_id,first_name,last_name,department,cgpa,latest_sgpa,active_backlogs,has_backlog_history
5627,Diya,Malhotra,BCA,6.7,6.4,0,1
5628,Ritika,Sharma,CE,7.2,7.2,0,0
5629,Arjun,Mehta,CSE,7.5,7.1,0,0
5630,Nidhi,Patel,CSE,7.9,7.3,0,0
5631,Manya,Khan,CSE,8.3,8.7,0,0
5632,Priya,Singh,CE,7.3,7.7,0,1
5633,Sneha,Singh,CSE,6.9,6.8,0,0
5634,Neha,Singh,BCA,6.2,6.2,0,0
5635,Vihaan,Menon,BCA,7.5,7.4,0,0
5636,Neha,Iyer,ME,7.0,6.9,1,1
5637,Rohan,Nair,CSE,7.7,7.6,0,0
5638,Samar,Mehta,CSE,8.0,8.1,1,1
5639,Krishna,Chopra,MBA,8.3,8.2,0,0
5640,Aditya,Chopra,ME,6.4,6.5,0,0
5641,Aditya,Sharma,ME,6.8,7.3,1,1
5642,Nidhi,Yadav,MBA,7.3,7.4,0,0
5643,Ananya,Sinha,CSE,7.1,7.1,0,0
5644,Manya,Yadav,BCA,6.5,6.3,0,0
5645,Arjun,Bhatt,CSE,8.6,8.6,0,0
5646,Ritika,Patel,MBA,6.8,6.3,0,1
5647,Ritika,Nair,CE,6.6,7.1,0,0
5648,Aisha,Menon,CSE,7.1,6.8,1,1
5649,Pooja,Chopra,ME,8.1,7.5,0,0
5650,Rahul,Nair,CE,7.0,7.0,0,0
5651,Ishaan,Sharma,ME,6.6,6.7,1,1
5652,Aisha,Yadav,CSE,7.3,7.7,1,1
5653,Priya,Rao,CSE,7.8,7.9,0,0
5654,Aditya,Iyer,CSE,8.3,8.6,0,0
5655,Diya,Desai,CSE,8.3,8.6,1,1
5656,Sneha,Iyer,BCA,6.9,7.1,0,1
5657,Ritika,Yadav,ME,7.1,6.8,0,0
5658,Krishna,Patel,CSE,9.1,9.3,0,0
5659,Ishaan,Singh,BCA,8.0,7.6,0,0
5660,Rohan,Menon,CE,7.2,7.8,2,1
5661,Ritika,Singh,CSE,6.4,6.6,0,0
5662,Sneha,Iyer,CSE,7.5,7.3,0,0
5663,Pooja,Sharma,CSE,7.0,7.1,0,0
5664,Aisha,Gupta,BCA,6.9,6.6,0,0
5665,Karan,Iyer,MBA,6.8,6.3,0,0
5666,Ritika,Gupta,BCA,7.3,7.6,1,1
5667,Karan,Khan,CSE,7.8,7.5,0,1
5668,Nidhi,Mehta,BCA,7.0,6.9,0,0
5669,Pooja,Nair,CSE,7.0,7.1,2,1
5670,Manya,Menon,BCA,7.3,7.2,0,1
5671,Ritika,Bhatt,BCA,7.1,6.8,0,1
5672,Samar,Joshi,CSE,6.7,6.7,1,1
5673,Sneha,Yadav,CE,7.8,7.8,0,0
5674,Neha,Singh,CE,7.0,7.3,0,0
5675,Neha,Bhatt,BCA,7.2,7.9,1,1
5676,Rohan,Desai,CSE,7.7,7.1,0,0
5677,Samar,Gupta,MBA,7.4,7.2,0,0
5678,Vihaan,Menon,BCA,7.5,7.6,0,1
5679,Ishaan,Rao,CE,6.6,6.9,0,0
5680,Krishna,Iyer,CSE,8.0,8.1,0,0
5681,Nidhi,Iyer,BCA,7.2,7.5,0,1
5682,Krishna,Menon,CSE,8.5,8.1,0,0
5683,Sneha,Menon,CE,7.9,7.8,0,0
5684,Diya,Verma,CSE,8.6,9.0,1,1
5685,Ananya,Singh,CSE,7.2,6.9,0,0
5686,Ritika,Nair,MBA,8.2,7.3,1,1
5687,Vihaan,Sinha,MBA,7.5,7.3,0,0
5688,Aditya,Chopra,MBA,7.8,7.9,0,0
5689,Ananya,Joshi,MBA,7.8,7.8,0,1
5690,Krishna,Bhat,CSE,8.1,7.7,0,1
5691,Diya,Bhat,CSE,7.1,6.9,0,1
5692,Ritika,Joshi,CE,8.0,7.6,0,0
5693,Pooja,Nair,CSE,8.0,7.6,0,1
5694,Rohan,Desai,MBA,6.5,6.2,0,1
5695,Karan,Sharma,ME,7.1,7.1,0,0
5696,Ritika,Yadav,BCA,6.7,6.0,0,0
5697,Manya,Bhat,ME,6.5,6.9,0,0
5698,Pooja,Patel,CSE,8.3,8.3,1,1
5699,Rohan,Desai,CE,6.5,6.2,0,0
5700,Rahul,Mehta,BCA,6.6,6.3,0,0
5701,Neha,Joshi,MBA,8.6,8.4,0,0
5702,Aarav,Menon,BCA,7.1,7.1,0,0
5703,Karan,Kapoor,MBA,7.8,7.8,0,0
5704,Ishaan,Yadav,MBA,8.1,8.0,0,0
5705,Aditya,Verma,CSE,8.3,8.1,0,0
5706,Aditya,Mehta,ME,7.5,7.5,0,1
5707,Neha,Patel,CSE,7.8,7.2,1,1
5708,Karan,Sinha,CSE,8.1,7.7,0,0
5709,Rohan,Rao,CSE,7.7,7.5,0,1
5710,Aarav,Nair,CSE,8.2,7.8,0,1
5711,Pooja,Bhatt,CSE,7.6,7.5,0,0
5712,Krishna,Yadav,MBA,7.3,6.9,0,0
5713,Rohan,Khan,CSE,8.9,9.4,0,0
5714,Priya,Bhatt,BCA,7.1,6.7,0,0
5715,Rahul,Chopra,CSE,7.8,8.3,0,1
5716,Ananya,Menon,MBA,7.7,7.1,0,0
5717,Samar,Chopra,CSE,8.1,8.7,0,0
5718,Aarav,Verma,CSE,8.0,8.2,1,1
5719,Nidhi,Khan,CSE,7.0,7.2,1,1
5720,Ishaan,Gupta,MBA,7.5,7.1,0,0
5721,Arjun,Singh,CE,7.5,7.4,0,0
5722,Rahul,Verma,CSE,8.5,8.4,0,0
5723,Sneha,Desai,CSE,8.2,8.2,0,0
5724,Aditya,Patel,CSE,8.5,8.9,0,0
5725,Pooja,Khan,CE,6.8,7.0,0,0
5726,Arjun,Sinha,CE,6.8,6.8,0,0
5727,Pooja,Nair,CSE,8.0,8.3,0,0
5728,Aditya,Sinha,CSE,8.5,8.9,0,0
5729,Manya,Patel,BCA,7.3,7.1,0,1
5730,Aisha,Malhotra,CSE,7.4,7.2,0,0
5731,Aditya,Kapoor,MBA,6.4,7.0,0,0
5732,Manya,Rao,CSE,8.0,7.9,1,1
5733,Diya,Kapoor,MBA,7.3,7.1,1,1
5734,Pooja,Joshi,BCA,7.1,7.1,0,1
5735,Sneha,Khan,BCA,7.9,8.2,0,0
5736,Manya,Kapoor,CE,7.3,7.5,0,0
5737,Nidhi,Chopra,CSE,7.8,7.8,1,1
5738,Nidhi,Singh,MBA,7.9,8.1,0,0
5739,Diya,Sinha,CSE,9.1,9.2,0,0
5740,Nidhi,Kapoor,BCA,7.1,7.1,0,0
5741,Aisha,Desai,ME,6.9,6.8,0,1
5742,Aisha,Mehta,MBA,6.8,6.8,2,1
5743,Krishna,Menon,CSE,8.1,8.0,0,1
5744,Aisha,Khan,MBA,6.7,6.7,0,0
5745,Nidhi,Iyer,BCA,7.2,7.2,0,0
5746,Ishaan,Verma,MBA,7.2,6.8,0,0
5747,Karan,Singh,CSE,8.7,8.5,0,0
5748,Aisha,Iyer,CSE,8.5,8.4,0,0
5749,Aditya,Kapoor,CSE,6.9,7.5,0,0
5750,Aisha,Joshi,BCA,8.4,8.4,0,0
5751,Neha,Yadav,BCA,6.7,6.8,0,0
5752,Rahul,Nair,BCA,7.5,8.1,0,0
5753,Vihaan,Mehta,ME,6.9,6.4,0,0
5754,Karan,Mehta,MBA,7.2,6.7,2,1
5755,Manya,Malhotra,MBA,6.8,6.6,0,0
5756,Sneha,Bhatt,MBA,8.4,8.3,0,0
5757,Neha,Menon,ME,7.3,7.2,0,1
5758,Aarav,Nair,CSE,7.9,7.7,0,0
5759,Vihaan,Sharma,ME,6.8,6.4,0,1
5760,Aisha,Menon,CSE,7.0,7.3,0,0
5761,Priya,Bhat,CSE,7.5,7.4,0,1
5762,Diya,Patel,CE,7.7,8.1,0,0
5763,Vihaan,Bhatt,BCA,7.3,7.0,0,0
5764,Nidhi,Bhat,MBA,8.0,8.6,0,0
5765,Rohan,Patel,CSE,7.9,7.4,0,1
5766,Krishna,Nair,BCA,7.4,7.4,1,1
5767,Diya,Sinha,ME,7.7,7.4,0,0
5768,Karan,Khan,CSE,7.9,7.9,0,0
5769,Vihaan,Kapoor,MBA,8.0,7.7,0,1
5770,Sneha,Sinha,MBA,7.7,7.1,0,0
5771,Arjun,Rao,MBA,7.9,7.7,0,0
5772,Diya,Menon,BCA,7.8,8.3,0,0
5773,Manya,Kapoor,CSE,8.6,8.3,1,1
5774,Aditya,Menon,CSE,8.3,8.5,0,0
5775,Arjun,Chopra,CSE,8.8,8.8,0,0
5776,Pooja,Mehta,CSE,7.5,7.4,0,0
5777,Nidhi,Chopra,CSE,8.3,8.9,0,0
5778,Sneha,Desai,CSE,7.0,6.9,0,0
5779,Ananya,Kapoor,CSE,8.4,8.5,1,1
5780,Sneha,Desai,CSE,7.8,7.8,0,0
5781,Pooja,Iyer,CSE,8.4,8.9,1,1
5782,Vihaan,Gupta,CSE,8.8,8.4,0,1
5783,Ishaan,Singh,ME,7.9,8.6,1,1
5784,Rohan,Desai,MBA,7.2,7.7,0,0
5785,Vihaan,Malhotra,CSE,7.1,7.2,0,1
5786,Krishna,Iyer,MBA,7.7,7.9,0,0
5787,Sneha,Patel,BCA,7.2,7.1,0,0
5788,Rohan,Patel,BCA,7.8,7.8,0,0
5789,Arjun,Bhat,CSE,7.5,7.6,0,0
5790,Arjun,Chopra,CE,6.8,6.5,0,1
5791,Manya,Menon,CSE,7.7,8.2,0,0
5792,Pooja,Verma,CSE,8.1,8.2,0,0
5793,Ritika,Bhatt,CSE,7.9,7.9,0,0
5794,Rahul,Patel,CSE,7.3,7.0,0,0
5795,Arjun,Verma,MBA,8.5,8.9,0,0
5796,Karan,Iyer,ME,7.3,7.3,0,0
5797,Rahul,Mehta,CE,6.0,5.8,0,0
5798,Arjun,Verma,CSE,8.4,8.1,1,1
5799,Samar,Mehta,CSE,7.8,7.8,0,1
5800,Vihaan,Verma,CSE,7.7,7.3,0,0
5801,Rahul,Kapoor,CSE,7.7,7.8,0,1
5802,Ananya,Patel,BCA,7.3,7.5,0,0
5803,Ishaan,Gupta,CE,8.4,8.3,1,1
5804,Vihaan,Bhatt,BCA,7.7,7.8,0,0
5805,Krishna,Rao,ME,7.6,8.0,0,0
5806,Diya,Khan,CSE,7.6,7.5,0,0
5807,Aarav,Sinha,CSE,8.8,8.8,0,1
5808,Nidhi,Sharma,MBA,7.9,7.9,0,0
5809,Rohan,Chopra,CSE,8.4,8.3,0,0
5810,Aarav,Chopra,CE,7.6,7.5,0,0
5811,Aarav,Sinha,MBA,8.0,7.8,0,0
5812,Aarav,Menon,CSE,8.0,8.1,2,1
5813,Ishaan,Nair,CE,7.2,7.2,0,0
5814,Ishaan,Nair,BCA,7.6,7.8,1,1
5815,Nidhi,Sinha,MBA,8.7,9.0,0,0
5816,Ananya,Rao,ME,7.5,7.2,1,1
5817,Aarav,Khan,CSE,8.6,8.3,0,0
5818,Samar,Singh,MBA,8.1,8.3,1,1
5819,Rahul,Sharma,CSE,8.1,8.0,0,0
5820,Ishaan,Kapoor,CSE,8.8,8.8,0,0
5821,Krishna,Kapoor,ME,6.1,6.1,0,0
5822,Pooja,Sharma,CSE,6.7,6.4,0,1
5823,Vihaan,Yadav,CE,8.4,8.6,1,1
5824,Nidhi,Patel,BCA,7.0,7.1,0,0
5825,Samar,Gupta,CSE,7.9,7.6,0,0
5826,Sneha,Gupta,ME,8.5,8.5,0,0
5827,Neha,Singh,MBA,7.5,7.5,1,1
5828,Nidhi,Chopra,CSE,8.8,9.0,0,0
5829,Neha,Yadav,ME,7.2,7.6,0,0
5830,Sneha,Sinha,ME,7.8,7.8,0,0
5831,Arjun,Nair,MBA,7.4,6.9,0,0
5832,Ananya,Verma,BCA,8.3,8.5,0,0
5833,Rohan,Nair,MBA,7.2,7.9,0,0
5834,Samar,Sharma,BCA,6.8,7.0,0,0
5835,Sneha,Singh,MBA,7.1,7.0,0,0
5836,Aisha,Mehta,CSE,7.5,7.6,0,0
5837,Nidhi,Gupta,MBA,7.0,7.2,0,0
5838,Ritika,Gupta,CSE,7.4,7.4,0,0
5839,Vihaan,Yadav,MBA,8.1,8.5,0,0
5840,Ishaan,Mehta,ME,8.2,7.9,0,0
5841,Aditya,Desai,MBA,7.6,7.5,0,1
5842,Rohan,Yadav,CSE,7.4,7.5,0,0
5843,Nidhi,Sharma,MBA,7.0,7.2,0,0
5844,Samar,Rao,CSE,6.6,6.4,0,0
5845,Rohan,Chopra,ME,7.6,7.5,0,0
5846,Karan,Verma,CE,7.0,6.8,0,1
5847,Krishna,Bhatt,BCA,8.3,8.1,0,0
5848,Aarav,Rao,CSE,7.0,7.2,0,0
5849,Ishaan,Chopra,MBA,7.0,7.0,1,1
5850,Diya,Patel,MBA,7.3,7.7,0,0
5851,Sneha,Khan,BCA,7.7,7.4,1,1
5852,Manya,Bhatt,ME,8.5,8.5,0,0
5853,Nidhi,Bhat,CSE,7.0,7.2,0,0
5854,Ananya,Bhat,MBA,7.2,7.3,0,0
5855,Diya,Menon,ME,6.5,6.2,0,1
5856,Rahul,Gupta,ME,7.9,8.2,0,1
5857,Aisha,Kapoor,BCA,7.0,7.0,0,1
5858,Priya,Yadav,CSE,7.7,8.3,0,0
5859,Samar,Singh,BCA,7.3,7.3,0,0
5860,Ritika,Sharma,CSE,7.9,8.2,0,1
5861,Ritika,Kapoor,BCA,7.3,7.2,0,1
5862,Krishna,Chopra,BCA,6.8,6.7,2,1
5863,Manya,Mehta,ME,7.5,7.6,0,0
5864,Krishna,Sinha,ME,6.9,6.4,0,0
5865,Karan,Mehta,CSE,8.3,7.7,1,1
5866,Aarav,Bhat,CSE,7.8,7.6,0,0
5867,Sneha,Verma,CSE,7.2,6.8,0,0
5868,Sneha,Khan,CSE,9.2,8.5,0,0
5869,Aisha,Joshi,MBA,8.4,8.6,0,0
5870,Rohan,Chopra,CSE,9.3,9.1,1,1
5871,Ritika,Khan,BCA,7.2,7.1,0,0
5872,Aditya,Gupta,MBA,6.9,6.9,0,0
5873,Ananya,Rao,ME,7.9,8.1,1,1
5874,Manya,Sharma,ME,8.1,8.2,1,1
5875,Ritika,Joshi,CSE,7.9,8.0,0,1
5876,Rahul,Mehta,CSE,6.5,6.6,2,1
5877,Samar,Sharma,CSE,7.2,7.1,0,0
5878,Vihaan,Joshi,CE,7.7,7.5,1,1
5879,Aarav,Bhatt,MBA,7.0,6.3,1,1
5880,Pooja,Rao,CSE,7.0,7.2,0,0
5881,Nidhi,Yadav,CE,7.2,7.0,0,0
5882,Sneha,Patel,CSE,5.9,6.5,0,0
5883,Krishna,Sharma,ME,7.0,7.2,0,1
5884,Diya,Nair,MBA,7.1,7.4,0,0
5885,Aisha,Chopra,ME,7.6,7.8,0,0
5886,Diya,Joshi,BCA,7.7,7.9,1,1
5887,Aditya,Sinha,CE,7.6,7.7,0,1
5888,Ritika,Gupta,MBA,7.9,8.1,0,0
5889,Priya,Khan,CSE,7.7,7.8,0,0
5890,Vihaan,Khan,CE,6.5,6.3,1,1
5891,Aditya,Nair,MBA,7.4,7.0,0,1
5892,Nidhi,Joshi,CSE,7.3,7.4,0,0
5893,Aarav,Bhat,ME,6.6,7.0,0,1
5894,Manya,Singh,CSE,8.1,8.1,1,1
5895,Krishna,Chopra,CSE,7.0,7.0,1,1
5896,Arjun,Gupta,BCA,7.8,7.4,1,1
5897,Aarav,Patel,MBA,6.6,6.5,0,1
5898,Ritika,Singh,CSE,7.6,7.2,1,1
5899,Aarav,Gupta,ME,7.1,6.8,0,0
5900,Pooja,Sinha,BCA,8.1,8.1,0,0
5901,Priya,Kapoor,CSE,8.2,8.2,0,0
5902,Karan,Yadav,ME,6.9,7.1,1,1
5903,Pooja,Chopra,CE,7.3,7.5,0,0
5904,Aarav,Khan,CSE,8.6,8.3,0,0
5905,Ishaan,Menon,MBA,8.3,7.7,0,0
5906,Samar,Malhotra,CSE,7.0,6.7,0,0
5907,Ananya,Chopra,CE,8.2,8.0,1,1
5908,Sneha,Sinha,BCA,8.1,8.3,0,0
5909,Rohan,Yadav,CSE,7.9,8.1,1,1
5910,Priya,Desai,CE,7.3,7.3,0,0
5911,Rohan,Iyer,CE,7.1,7.3,1,1
5912,Priya,Kapoor,CSE,7.0,7.8,0,0
5913,Aisha,Desai,ME,7.6,7.6,0,0
5914,Vihaan,Sinha,CSE,7.7,7.6,0,0
5915,Diya,Bhat,BCA,7.7,7.4,1,1
5916,Neha,Yadav,MBA,7.7,7.8,0,0
5917,Ishaan,Khan,ME,8.9,9.2,0,0
5918,Diya,Singh,ME,8.1,8.0,0,0
5919,Diya,Desai,MBA,7.7,7.6,0,1
5920,Pooja,Joshi,BCA,6.1,5.9,0,0
5921,Rohan,Mehta,ME,7.6,7.3,0,0
5922,Ritika,Joshi,BCA,8.3,8.3,1,1
5923,Vihaan,Desai,MBA,7.1,7.2,0,0
5924,Samar,Yadav,CSE,9.1,9.1,0,0
5925,Nidhi,Patel,BCA,7.7,8.3,0,1
5926,Sneha,Patel,ME,7.6,7.7,0,0
5927,Arjun,Sinha,ME,6.8,6.5,0,1
5928,Priya,Bhat,BCA,8.3,8.5,1,1
5929,Krishna,Mehta,CSE,7.3,7.2,0,1
5930,Rahul,Menon,MBA,7.1,7.0,0,1
5931,Manya,Chopra,CSE,6.7,6.6,1,1
5932,Aarav,Kapoor,ME,7.9,7.8,1,1
5933,Aisha,Mehta,CE,7.8,7.9,1,1
5934,Krishna,Iyer,BCA,7.4,8.0,1,1
5935,Ritika,Singh,MBA,7.8,7.7,0,0
5936,Nidhi,Kapoor,CE,7.8,7.8,1,1
5937,Krishna,Mehta,BCA,7.2,7.3,0,0
5938,Neha,Malhotra,ME,6.9,6.7,0,0
5939,Aarav,Nair,CSE,6.8,6.7,1,1
5940,Neha,Chopra,ME,7.3,7.6,0,0
5941,Rohan,Sharma,BCA,6.6,6.4,1,1
5942,Aisha,Rao,BCA,7.5,7.2,0,0
5943,Priya,Bhat,ME,7.3,7.8,0,0
5944,Aarav,Desai,BCA,7.2,6.8,0,0
5945,Aisha,Malhotra,CSE,8.4,8.7,0,1
5946,Ishaan,Sharma,CSE,7.2,7.1,0,0
5947,Neha,Kapoor,BCA,6.3,5.9,2,1
5948,Arjun,Rao,CSE,7.7,7.6,0,0
5949,Vihaan,Chopra,CSE,7.4,7.3,1,1
5950,Aarav,Patel,MBA,7.5,7.0,0,0
5951,Pooja,Bhatt,MBA,6.9,7.0,1,1
5952,Krishna,Khan,ME,7.7,7.8,0,1
5953,Pooja,Khan,CSE,7.2,7.1,1,1
5954,Diya,Kapoor,BCA,6.8,6.9,0,0
5955,Aditya,Rao,BCA,7.8,7.9,1,1
5956,Aisha,Bhatt,CSE,7.8,8.2,0,0
5957,Aditya,Chopra,MBA,6.7,6.4,1,1
5958,Vihaan,Bhat,ME,6.8,6.7,1,1
5959,Aarav,Mehta,ME,7.2,7.5,0,0
5960,Rahul,Nair,CSE,7.1,7.3,0,0
5961,Rahul,Yadav,CSE,7.6,6.9,0,1
5962,Rohan,Nair,CSE,7.6,7.1,0,0
5963,Aditya,Bhatt,CSE,7.2,7.2,0,1
5964,Nidhi,Patel,MBA,7.8,8.3,1,1
5965,Ananya,Sinha,ME,6.8,6.7,0,0
5966,Rohan,Iyer,CE,8.1,8.3,0,0
5967,Rahul,Sharma,CE,7.3,7.3,0,0
5968,Aarav,Sharma,CSE,7.4,7.6,0,1
5969,Diya,Desai,CE,7.7,8.0,0,0
5970,Manya,Bhatt,CSE,7.8,8.1,1,1
5971,Krishna,Sharma,MBA,7.9,8.2,0,0
5972,Rohan,Yadav,CE,6.2,6.0,0,0
5973,Samar,Desai,ME,7.7,7.7,0,0
5974,Rohan,Chopra,MBA,7.1,7.3,0,0
5975,Vihaan,Kapoor,ME,7.4,7.5,0,0
5976,Ishaan,Verma,BCA,7.3,7.5,0,0
5977,Sneha,Bhat,MBA,8.2,7.7,0,0
5978,Aarav,Malhotra,CE,6.3,6.7,1,1
5979,Samar,Singh,BCA,8.4,7.9,0,0
5980,Ritika,Nair,ME,7.8,7.6,0,0
5981,Aisha,Verma,MBA,7.5,7.6,0,0
5982,Samar,Sinha,CSE,6.9,6.9,0,0
5983,Ritika,Kapoor,CSE,6.8,7.2,0,0
5984,Priya,Iyer,MBA,7.1,6.7,0,1
5985,Pooja,Verma,CE,7.8,7.7,0,0
5986,Rahul,Chopra,MBA,7.4,6.8,0,1
5987,Aisha,Menon,BCA,7.7,7.7,0,0
5988,Sneha,Iyer,CSE,6.9,6.8,0,0
5989,Diya,Verma,CE,7.4,7.0,0,0
5990,Nidhi,Mehta,CSE,8.5,8.9,0,0
5991,Vihaan,Chopra,MBA,8.3,8.6,1,1
5992,Ishaan,Bhatt,CE,6.6,6.6,0,0
5993,Nidhi,Chopra,CSE,7.6,7.9,0,0
5994,Rohan,Menon,CSE,7.6,7.6,0,0
5995,Neha,Bhat,MBA,7.0,7.2,0,0
5996,Aisha,Khan,MBA,7.9,8.2,0,0
5997,Aarav,Malhotra,CE,9.1,8.8,1,1
5998,Ananya,Bhat,BCA,6.7,6.8,0,0
5999,Samar,Yadav,CSE,8.1,8.2,0,0
6000,Arjun,Bhat,MBA,7.6,7.3,0,0
6001,Pooja,Sharma,ME,7.6,7.2,0,0
6002,Ananya,Patel,BCA,8.2,8.3,0,0
6003,Krishna,Kapoor,BCA,7.6,7.5,0,0
6004,Rahul,Yadav,ME,6.1,5.7,0,0
6005,Neha,Menon,MBA,6.5,6.7,0,1
6006,Karan,Gupta,CSE,7.2,7.5,1,1
6007,Diya,Kapoor,CSE,7.4,7.0,0,0
6008,Aarav,Sinha,MBA,7.3,7.3,0,0
6009,Sneha,Kapoor,ME,7.3,7.8,1,1
6010,Arjun,Menon,ME,6.3,6.0,0,1
6011,Vihaan,Iyer,ME,6.4,6.9,0,0
6012,Rahul,Desai,MBA,6.1,6.0,2,1
6013,Ishaan,Rao,ME,6.5,6.5,0,0
6014,Sneha,Gupta,CSE,8.4,8.0,0,0
6015,Sneha,Menon,CSE,7.6,7.2,0,0
6016,Nidhi,Nair,CSE,7.2,7.0,0,0
6017,Pooja,Yadav,BCA,6.2,6.5,0,0
6018,Karan,Malhotra,CSE,7.2,7.9,0,1
6019,Ananya,Desai,CE,7.8,8.6,0,0
6020,Nidhi,Iyer,CSE,8.1,8.1,1,1
6021,Samar,Menon,MBA,7.2,7.1,1,1
6022,Neha,Malhotra,BCA,7.2,6.9,0,0
6023,Sneha,Menon,MBA,6.3,6.6,0,1
6024,Nidhi,Iyer,CSE,7.3,7.1,0,0
6025,Samar,Patel,CSE,8.1,8.0,0,0
6026,Pooja,Mehta,BCA,7.0,7.1,1,1
6027,Manya,Bhatt,MBA,8.4,8.5,0,0
6028,Arjun,Khan,MBA,8.1,7.9,0,0
6029,Neha,Khan,MBA,7.1,7.1,0,0
6030,Nidhi,Kapoor,CSE,7.6,7.4,1,1
6031,Sneha,Kapoor,CSE,9.1,8.9,0,0
6032,Rahul,Joshi,ME,7.9,7.6,0,0
6033,Diya,Gupta,ME,7.4,7.0,0,0
6034,Sneha,Sinha,CSE,7.9,8.0,0,1
6035,Ishaan,Verma,CE,7.5,7.4,0,0
6036,Nidhi,Desai,BCA,7.4,7.1,1,1
6037,Manya,Yadav,BCA,6.8,6.4,0,0
6038,Aisha,Sinha,CSE,7.6,7.2,0,1
6039,Ananya,Mehta,CSE,6.9,6.7,0,0
6040,Priya,Yadav,BCA,7.8,8.1,0,0
6041,Rahul,Kapoor,CSE,7.7,7.5,1,1
6042,Neha,Yadav,CSE,8.3,8.5,0,1
6043,Aisha,Chopra,BCA,6.6,7.1,1,1
6044,Aisha,Sinha,CSE,8.7,8.8,0,0
6045,Arjun,Bhat,CSE,8.6,8.4,0,0
6046,Ritika,Gupta,MBA,6.5,6.5,0,0
6047,Manya,Desai,BCA,7.1,7.1,0,0
6048,Diya,Menon,CSE,7.6,8.1,1,1
6049,Sneha,Nair,BCA,6.5,6.0,0,0
6050,Nidhi,Khan,ME,7.2,7.5,0,0
6051,Aditya,Kapoor,MBA,7.7,7.2,0,0
6052,Vihaan,Desai,CSE,7.5,7.7,0,0
6053,Aarav,Khan,CSE,6.8,6.7,0,0
6054,Samar,Desai,ME,7.9,8.4,0,0
6055,Ritika,Kapoor,MBA,6.9,7.1,0,1
6056,Sneha,Desai,BCA,7.0,7.2,0,0
6057,Priya,Iyer,MBA,8.4,8.1,0,0
6058,Aarav,Mehta,MBA,7.6,8.1,0,0
6059,Priya,Verma,CSE,7.3,8.1,0,1
6060,Sneha,Joshi,CE,6.7,7.3,1,1
6061,Aditya,Joshi,MBA,8.0,7.7,2,1
6062,Ananya,Nair,CSE,8.3,8.2,0,0
6063,Sneha,Joshi,BCA,7.1,6.7,0,0
6064,Aditya,Singh,MBA,6.6,6.4,1,1
6065,Karan,Khan,MBA,7.6,7.7,0,0
6066,Manya,Khan,ME,7.8,8.0,0,0
6067,Ishaan,Desai,ME,7.2,7.4,1,1
6068,Rohan,Desai,CSE,7.1,6.6,0,0
6069,Diya,Chopra,CSE,7.8,7.8,0,1
6070,Diya,Rao,CE,7.7,7.9,0,0
6071,Ishaan,Kapoor,CSE,7.5,7.8,0,0
6072,Pooja,Chopra,ME,7.6,7.7,0,0
6073,Aarav,Menon,CSE,8.0,8.1,1,1
6074,Sneha,Yadav,CSE,8.5,8.4,2,1
6075,Samar,Khan,CSE,7.5,7.6,0,0
6076,Pooja,Iyer,MBA,6.7,7.5,0,1
6077,Pooja,Kapoor,ME,7.4,7.8,0,0
6078,Karan,Malhotra,CSE,8.8,8.9,0,0
6079,Rohan,Nair,CSE,6.7,6.9,1,1
6080,Krishna,Malhotra,BCA,6.0,6.0,0,0
6081,Pooja,Gupta,MBA,7.3,7.3,0,1
6082,Manya,Bhat,CE,7.2,7.5,1,1
6083,Pooja,Yadav,BCA,7.3,7.1,0,0
6084,Rohan,Sinha,BCA,7.3,7.3,0,0
6085,Rahul,Verma,BCA,8.0,7.6,1,1
6086,Diya,Patel,CSE,7.8,8.0,0,1
6087,Ananya,Sinha,BCA,7.9,8.2,0,1
6088,Diya,Rao,CE,5.9,6.1,0,0
6089,Rohan,Kapoor,CE,7.1,7.0,1,1
6090,Aarav,Chopra,CSE,7.3,7.3,0,1
6091,Neha,Sharma,BCA,6.0,6.0,0,0
6092,Manya,Iyer,CE,7.5,7.8,0,1
6093,Aditya,Sinha,CE,7.3,7.6,1,1
6094,Manya,Malhotra,CSE,7.5,7.1,0,0
6095,Ishaan,Joshi,CSE,7.7,7.4,0,0
6096,Ananya,Khan,BCA,7.5,7.6,0,0
6097,Vihaan,Sharma,MBA,8.0,7.6,0,0
6098,Diya,Singh,CSE,8.2,8.5,0,0
6099,Priya,Patel,CE,7.6,7.5,1,1
6100,Sneha,Chopra,CSE,9.2,9.4,0,1
6101,Priya,Verma,CSE,7.4,7.4,0,0
6102,Priya,Mehta,CSE,7.0,7.0,0,0
6103,Aarav,Yadav,CSE,8.5,8.2,0,0
6104,Neha,Nair,CSE,8.9,8.7,0,0
6105,Diya,Kapoor,CSE,7.4,7.4,0,1
6106,Vihaan,Khan,CSE,8.6,8.6,0,0
6107,Priya,Yadav,ME,7.1,7.3,2,1
6108,Pooja,Verma,BCA,7.8,7.6,1,1
6109,Ishaan,Kapoor,MBA,7.8,7.8,0,0
6110,Karan,Yadav,CSE,7.4,7.9,0,0
6111,Vihaan,Desai,CSE,8.9,9.1,0,0
6112,Samar,Patel,CE,8.6,8.6,1,1
6113,Rahul,Menon,BCA,6.8,6.4,0,0
6114,Aisha,Sinha,CSE,7.9,7.5,0,0
6115,Neha,Sinha,CSE,8.3,8.5,0,0
6116,Sneha,Patel,ME,6.3,6.5,0,0
6117,Pooja,Sharma,CE,7.4,6.8,0,0
